Serial Number,Defect Status,Date,Time,Month,Week,Week #,Operator,Operation,Station,Table,Location,Latitude,Gore,Type,Film Type,SubProcess,Condition,Criteria,Disposition,MRB Disposition,Comment
WK-134,Closed,2015-03-05,14:52:00,March 2015,10,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B52_28B,-28,52,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
WK-134,Closed,2015-03-05,14:53:00,March 2015,10,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B52_34B,-34,52,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,15:16:00,March 2015,10,1,103905,SEAL BALLONET,SEALING TABLE 2,2,B52_31A,31,52,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-135,Closed,2015-03-05,15:17:00,March 2015,10,1,103376,SEAL BALLONET,SEALING TABLE 6,6,B20_35A,35,20,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-130,Closed,2015-03-05,15:24:00,March 2015,10,1,102025,FINISHING,FINISHING TABLE,2,B19_42B,-42,19,QB,PE01,GORE SEALS,MARKLINE TUCK,TUCK THAT WAS MARKED FOR ATTENTION AT THE SEALING TABLE AND WITHIN 6 IN OF MARKLINE,SSA PATCH,,
WK-136,Closed,2015-03-05,15:24:00,March 2015,10,1,103760,SEAL BALLONET,SEALING TABLE 1,1,B42_23B,-23,42,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,RESEAL,,
WK-130,Closed,2015-03-05,15:24:00,March 2015,10,1,102025,FINISHING,FINISHING TABLE,2,B14_42B,-42,14,QB,PE01,GORE SEALS,MARKLINE TUCK,TUCK THAT WAS MARKED FOR ATTENTION AT THE SEALING TABLE AND WITHIN 6 IN OF MARKLINE,SSA PATCH,,
WK-130,Closed,2015-03-05,15:24:00,March 2015,10,1,102025,FINISHING,FINISHING TABLE,2,B11_42B,-42,11,QB,PE01,GORE SEALS,MARKLINE TUCK,TUCK THAT WAS MARKED FOR ATTENTION AT THE SEALING TABLE AND WITHIN 6 IN OF MARKLINE,SSA PATCH,,
WK-130,Closed,2015-03-05,15:25:00,March 2015,10,1,102025,FINISHING,FINISHING TABLE,2,B21_42B,-42,21,QB,PE01,GORE SEALS,MARKLINE TUCK,TUCK THAT WAS MARKED FOR ATTENTION AT THE SEALING TABLE AND WITHIN 6 IN OF MARKLINE,SSA PATCH,,
WK-130,Closed,2015-03-05,15:25:00,March 2015,10,1,102025,FINISHING,FINISHING TABLE,2,B38_42B,-42,38,QB,PE01,GORE SEALS,MARKLINE TUCK,TUCK THAT WAS MARKED FOR ATTENTION AT THE SEALING TABLE AND WITHIN 6 IN OF MARKLINE,SSA PATCH,,
WK-130,Closed,2015-03-05,15:26:00,March 2015,10,1,102025,FINISHING,FINISHING TABLE,2,B51_42B,-42,51,QB,PE01,GORE SEALS,MARKLINE TUCK,TUCK THAT WAS MARKED FOR ATTENTION AT THE SEALING TABLE AND WITHIN 6 IN OF MARKLINE,SSA PATCH,,
WK-130,Closed,2015-03-05,15:26:00,March 2015,10,1,102025,FINISHING,FINISHING TABLE,2,B49_42B,-42,49,QB,PE01,GORE SEALS,MARKLINE TUCK,TUCK THAT WAS MARKED FOR ATTENTION AT THE SEALING TABLE AND WITHIN 6 IN OF MARKLINE,SSA PATCH,,
WK-130,Closed,2015-03-05,15:26:00,March 2015,10,1,102025,FINISHING,FINISHING TABLE,2,B09_42B,-42,9,QB,PE01,GORE SEALS,MARKLINE TUCK,TUCK THAT WAS MARKED FOR ATTENTION AT THE SEALING TABLE AND WITHIN 6 IN OF MARKLINE,SSA PATCH,,
WK-130,Closed,2015-03-05,15:27:00,March 2015,10,1,102025,FINISHING,FINISHING TABLE,2,B08_42B,-42,8,QB,PE01,GORE SEALS,MARKLINE TUCK,TUCK THAT WAS MARKED FOR ATTENTION AT THE SEALING TABLE AND WITHIN 6 IN OF MARKLINE,SSA PATCH,,
WK-131,Closed,2015-03-05,15:56:00,March 2015,10,1,10195,SEAL SHELL GORES,SEALING TABLE 5,5,01_42A,42,1,QS,PE01,GORE SEALS,FAILED RESEAL,DEFECT PERSISTS AFTER RESEAL OR SUBSEQUENT SEAL DEFECT REQUIRES A NEW SEAL,CUT OFF,,"the saga continues, still working through the previous even, reseal failed, cutting back to seal 2. Sure glad we will be focusing on improving this issue."
WK-135,Closed,2015-03-05,15:58:00,March 2015,10,1,104103,SEAL BALLONET,SEALING TABLE 6,6,B21_35A,35,21,QB,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-136,Closed,2015-03-05,16:05:00,March 2015,10,1,103760,SEAL BALLONET,SEALING TABLE 1,1,B44_22A,22,44,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-130,Closed,2015-03-05,16:09:00,March 2015,10,1,101095,FINISHING,FINISHING TABLE,2,07_42A,42,7,QS,PE01,DONUT SEAL,CONTAMINATION,VIOLATES 1/16 IN OF EITHER EDGE OF THE SEAL,MRB,,"small hair running through donut seal completely between shell and ballonet layers, leave as is."
WK-136,Closed,2015-03-05,16:22:00,March 2015,10,1,103930,SEAL BALLONET,SEALING TABLE 1,1,B44_36B,-36,44,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,16:27:00,March 2015,10,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B54_41A,41,54,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-131,Closed,2015-03-05,16:51:00,March 2015,10,1,101095,SEAL SHELL GORES,SEALING TABLE 5,5,01_30A,30,1,QS,PE01,GORE FILM,MISALIGNED CENTERFOLD,GREATER THAN 0.2 IN FROM THE RAIL,MRB,,"Seal 2 reseal failed, cutting back to 5 because original seals had reseals"
WK-131,Closed,2015-03-05,16:59:00,March 2015,10,1,101095,SEAL SHELL GORES,SEALING TABLE 5,5,05_42A,42,5,QS,PE01,GORE SEALS,FAILED RESEAL,DEFECT PERSISTS AFTER RESEAL OR SUBSEQUENT SEAL DEFECT REQUIRES A NEW SEAL,CUT OFF,,"reseal failed resulted in tucks, cut back to seal 6"
WK-134,Closed,2015-03-05,17:17:00,March 2015,10,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B58_41A,41,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-135,Closed,2015-03-05,17:49:00,March 2015,10,1,103441,SEAL BALLONET,SEALING TABLE 6,6,B29_ALL,0,29,QB,PE01,GORE SEALS,INCOMPLETE SEAL,SEALING PROCESS WAS INTERRUPTED; NOTE THE ISSUE IN COMMENTS SECTION,RESEAL,,
WK-134,Closed,2015-03-05,18:08:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B59_28A,28,59,QB,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,Cut back to 58 due to jagged edge tuck in no vertrod zone.
WK-135,Closed,2015-03-05,18:16:00,March 2015,10,1,103441,SEAL BALLONET,SEALING TABLE 6,6,B29_37A,37,29,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-135,Closed,2015-03-05,18:17:00,March 2015,10,1,103441,SEAL BALLONET,SEALING TABLE 6,6,B29_41A,41,29,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-135,Closed,2015-03-05,18:18:00,March 2015,10,1,103485,SEAL BALLONET,SEALING TABLE 6,6,B29_31B,-31,29,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,19:16:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_02B,-2,58,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
WK-134,Closed,2015-03-05,19:17:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_39B,-39,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,19:18:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_40B,-40,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,19:18:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_40B,-40,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,19:18:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_40B,-40,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,19:18:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_40B,-40,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,19:19:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_41B,-41,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,19:20:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_42B,-42,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,19:20:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_42B,-42,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,19:20:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_42B,-42,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,19:20:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B58_42B,-42,58,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-136,Closed,2015-03-05,19:26:00,March 2015,10,1,103226,SEAL BALLONET,SEALING TABLE 1,1,B64_28A,28,64,QB,PE01,GORE SEALS,TUCK,FINAL SEAL; NO VERTROD ZONE; SMALL (<1/4 IN) ; WITH JAGGED EDGE SEAL,RESEAL,,
WK-136,Closed,2015-03-05,19:52:00,March 2015,10,1,103226,SEAL BALLONET,SEALING TABLE 1,1,B64_28A,28,64,QB,PE01,GORE SEALS,TUCK,FINAL SEAL; SMALL (<1/4 IN); NO JAGGED EDGE SEAL AND IS ACCESSIBLE FOR PATCHING,SSA PATCH,,
WK-136,Closed,2015-03-05,19:54:00,March 2015,10,1,103226,SEAL BALLONET,SEALING TABLE 1,1,B64_29A,29,64,QB,PE01,GORE SEALS,TUCK,FINAL SEAL; SMALL (<1/4 IN); NO JAGGED EDGE SEAL AND IS ACCESSIBLE FOR PATCHING,SSA PATCH,,
WK-135,Closed,2015-03-05,21:01:00,March 2015,10,1,103441,SEAL BALLONET,SEALING TABLE 6,6,B49_33A,33,49,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-134,Closed,2015-03-05,21:12:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B62_03B,-3,62,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
WK-134,Closed,2015-03-05,21:20:00,March 2015,10,1,103797,SEAL BALLONET,SEALING TABLE 2,2,B62_04B,-4,62,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
WK-135,Closed,2015-03-05,23:23:00,March 2015,10,1,103441,SEAL BALLONET,SEALING TABLE 6,6,B64_04B,-4,64,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-136,Closed,2015-03-06,03:08:00,March 2015,10,1,103226,SEAL BALLONET,SEALING TABLE 1,1,B16_40A,40,16,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-131,Closed,2015-03-06,03:52:00,March 2015,10,1,103301,SEAL SHELL GORES,SEALING TABLE 5,5,05_42A,42,5,QS,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,"cut back to seal 7,ends on seal 6 were to small"
WK-131,Closed,2015-03-06,03:58:00,March 2015,10,1,103301,SEAL SHELL GORES,SEALING TABLE 5,5,07_ALL,0,7,QS,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,seal on seal gore geometry out of spec out on seals 8&9 cut back to seal 10
WK-131,Closed,2015-03-06,03:59:00,March 2015,10,1,103301,SEAL SHELL GORES,SEALING TABLE 5,5,01_37A,37,1,QS,PE01,GORE SEALS,INCOMPLETE SEAL,SEALING PROCESS WAS INTERRUPTED; NOTE THE ISSUE IN COMMENTS SECTION,RESEAL,,bottom tape failed
WK-136,Closed,2015-03-06,03:59:00,March 2015,10,1,103226,SEAL SHELL GORES,SEALING TABLE 1,1,16_39B,-39,16,QS,PE01,TENDON SLEEVE,DAMAGE,LARGE TEAR OR ABRASION GREATER THAN 4 IN,RESEAL,,
WK-131,Closed,2015-03-06,04:00:00,March 2015,10,1,103301,SEAL SHELL GORES,SEALING TABLE 5,5,04_38A,38,4,QS,PE01,GORE SEALS,INCOMPLETE SEAL,SEALING PROCESS WAS INTERRUPTED; NOTE THE ISSUE IN COMMENTS SECTION,RESEAL,,bottom tape failed
WK-131,Closed,2015-03-06,04:01:00,March 2015,10,1,103301,SEAL SHELL GORES,SEALING TABLE 5,5,05_39A,39,5,QS,PE01,GORE SEALS,INCOMPLETE SEAL,SEALING PROCESS WAS INTERRUPTED; NOTE THE ISSUE IN COMMENTS SECTION,RESEAL,,bottom tape failed
WK-136,Closed,2015-03-06,07:21:00,March 2015,10,1,103930,SEAL SHELL GORES,SEALING TABLE 1,1,16_39A,39,16,QS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-136,Closed,2015-03-06,07:22:00,March 2015,10,1,103930,SEAL SHELL GORES,SEALING TABLE 1,1,16_41A,41,16,QS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-135,Closed,2015-03-06,07:51:00,March 2015,10,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,03_35B,-35,3,QS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-135,Closed,2015-03-06,09:46:00,March 2015,10,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,10_42A,42,10,QS,PE01,GORE SEALS,TUCK,LARGE (>1/4 IN),INCISION & RESEAL,,
WK-135,Closed,2015-03-06,10:08:00,March 2015,10,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,10_42A,42,10,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-135,Closed,2015-03-06,10:08:00,March 2015,10,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,10_42B,-42,10,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-134,Closed,2015-03-06,10:09:00,March 2015,10,1,103383,SEAL SHELL GORES,SEALING TABLE 2,2,08_41A,41,8,QS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-136,Closed,2015-03-06,10:19:00,March 2015,10,1,103930,SEAL SHELL GORES,SEALING TABLE 1,1,35_13B,-13,35,QS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-134,Closed,2015-03-06,10:36:00,March 2015,10,1,103383,SEAL SHELL GORES,SEALING TABLE 2,2,08_30A,30,8,QS,PE01,GORE SEALS,TUCK,LARGE (>1/4 IN),INCISION & RESEAL,,
WK-134,Closed,2015-03-06,11:27:00,March 2015,10,1,103383,SEAL SHELL GORES,SEALING TABLE 2,2,13_43A,43,13,QS,PE01,GORE SEALS,VOID CTAPE/BACKING,SHELL OR BALLONET; ANY VOID ANYWHERE,RESEAL,,
WK-134,Closed,2015-03-06,11:28:00,March 2015,10,1,103383,SEAL SHELL GORES,SEALING TABLE 2,2,13_37A,37,13,QS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-136,Closed,2015-03-06,11:51:00,March 2015,10,1,103760,SEAL SHELL GORES,SEALING TABLE 1,1,45_40B,-40,45,QS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-131,Closed,2015-03-06,12:47:00,March 2015,10,1,790,FINISHING,FINISHING TABLE,5,08_31A,31,8,QS,PE01,GORE SEALS,SEAL DEFECT,SEAL DEFECT DISCOVERED AT THE FINISHING TABLE,MRB,,bad patch found after Teflon seal vertroded closed. Seal 9 cut open to fix patch. Incision Vertrod closed once patch was fixed.
WK-134,Closed,2015-03-06,13:35:00,March 2015,10,1,103383,SEAL SHELL GORES,SEALING TABLE 2,2,28_43A,43,28,QS,PE01,GORE SEALS,TUCK,LARGE (>1/4 IN),INCISION & RESEAL,,
WK-137,Closed,2015-03-06,14:34:00,March 2015,10,1,101501,SEAL BALLONET,SEALING TABLE 5,5,B37_37A,37,37,QB,PE01,GORE SEALS,FAILED REPAIR,REPAIR ATTEMPT FAILED,RESEAL,,
WK-137,Closed,2015-03-06,14:53:00,March 2015,10,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B37_41B,-41,37,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-137,Closed,2015-03-06,14:53:00,March 2015,10,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B37_41B,-41,37,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-137,Closed,2015-03-06,14:54:00,March 2015,10,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B37_41B,-41,37,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-137,Closed,2015-03-06,14:54:00,March 2015,10,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B37_41B,-41,37,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-137,Closed,2015-03-06,14:55:00,March 2015,10,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B37_40B,-40,37,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-137,Closed,2015-03-06,14:55:00,March 2015,10,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B37_42B,-42,37,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-135,Closed,2015-03-06,18:08:00,March 2015,10,1,104106,SEAL SHELL GORES,SEALING TABLE 6,6,46_42A,42,46,QS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-135,Closed,2015-03-06,18:23:00,March 2015,10,1,104106,SEAL SHELL GORES,SEALING TABLE 6,6,48_37A,37,48,QS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-134,Closed,2015-03-06,18:38:00,March 2015,10,1,103797,SEAL SHELL GORES,SEALING TABLE 2,2,52_37B,-37,52,QS,PE01,GORE SEALS,VOID CTAPE/BACKING,SHELL OR BALLONET; ANY VOID ANYWHERE,RESEAL,,
WK-134,Closed,2015-03-06,19:51:00,March 2015,10,1,103797,SEAL SHELL GORES,SEALING TABLE 2,2,56_08B,-8,56,QS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-134,Closed,2015-03-06,20:55:00,March 2015,10,1,103797,SEAL SHELL GORES,SEALING TABLE 2,2,62_06A,6,62,QS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-137,Closed,2015-03-06,21:07:00,March 2015,10,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B59_ALL,0,59,QB,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,cut back to seal 58
WK-137,Closed,2015-03-06,21:46:00,March 2015,10,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B59_00A,0,59,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-137,Closed,2015-03-06,22:13:00,March 2015,10,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B59_ALL,0,59,QB,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,cut back to seal 57
WK-137,Closed,2015-03-06,23:08:00,March 2015,10,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B57_ALL,0,57,QB,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,cut back to seal 56
WK-137,Closed,2015-03-06,23:27:00,March 2015,10,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B56_41B,-41,56,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-137,Closed,2015-03-06,23:28:00,March 2015,10,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B56_40B,-40,56,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-138,Closed,2015-03-09,06:39:00,March 2015,11,2,103376,SEAL BALLONET,SEALING TABLE 6,6,B01_10A,10,1,QB,PE01,GORE FILM,FILM DAMAGE,IDENTIFIED DURING SEALING PROCESS ON CURRENT OR PREVIOUS GORE,CUT OFF,,
WK-138,Closed,2015-03-09,06:40:00,March 2015,11,2,103376,SEAL BALLONET,SEALING TABLE 6,6,B01_35B,-35,1,QB,PE01,GORE FILM,MISALIGNED CENTERFOLD,LESS THAN 0.2 IN FROM THE RAIL,STACK ADJUSTMENT,,had to readjust the base side last triangle clamp. middle gores were not aligned up properly.
WK-137,Closed,2015-03-09,06:40:00,March 2015,11,2,101599,SEAL BALLONET,SEALING TABLE 5,5,B59_36A,36,59,QB,PE01,GORE SEALS,SEAL BUBBLES,VERTROD ZONE; BUBBLES WITHIN THE SEAL THAT VIOLATE THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),VERTROD,,also applied SSA patch
WK-137,Closed,2015-03-09,07:02:00,March 2015,11,2,101599,SEAL BALLONET,SEALING TABLE 5,5,B52_36B,-36,52,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-138,Closed,2015-03-09,07:15:00,March 2015,11,2,103376,SEAL BALLONET,SEALING TABLE 6,6,B03_42A,42,3,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-138,Closed,2015-03-09,07:47:00,March 2015,11,2,103376,SEAL BALLONET,SEALING TABLE 6,6,B02_41A,41,2,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-137,Closed,2015-03-09,08:31:00,March 2015,11,2,101599,SEAL BALLONET,SEALING TABLE 5,5,B64_ALL,0,64,QB,PE01,GORE SEALS,JAGGED EDGE,NO VERTROD ZONE; EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,RESEAL,,
WK-137,Closed,2015-03-09,08:33:00,March 2015,11,2,101599,SEAL BALLONET,SEALING TABLE 5,5,B64_41A,41,64,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
